VersionInfo,BaseName,Name,Length,FullName,Eyes
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc72.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc72,cccccccccc72.png,58900,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc72.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc73.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc73,cccccccccc73.png,58176,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc73.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc74.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc74,cccccccccc74.png,57105,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc74.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc75.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc75,cccccccccc75.png,56524,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc75.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc76.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc76,cccccccccc76.png,58444,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc76.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc77.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc77,cccccccccc77.png,59626,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc77.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc78.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc78,cccccccccc78.png,56994,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc78.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc79.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc79,cccccccccc79.png,58457,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc79.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc8.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc8,cccccccccc8.png,57688,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc8.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc80.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc80,cccccccccc80.png,60741,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc80.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc81.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc81,cccccccccc81.png,57564,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc81.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc82.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc82,cccccccccc82.png,54994,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc82.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc83.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc83,cccccccccc83.png,55572,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc83.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc84.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc84,cccccccccc84.png,58131,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc84.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc85.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc85,cccccccccc85.png,58656,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc85.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc86.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc86,cccccccccc86.png,58924,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc86.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc87.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc87,cccccccccc87.png,58159,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc87.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc88.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc88,cccccccccc88.png,56571,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc88.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc89.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc89,cccccccccc89.png,56862,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc89.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc9.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc9,cccccccccc9.png,59834,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc9.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc90.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc90,cccccccccc90.png,57761,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc90.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc91.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc91,cccccccccc91.png,58451,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc91.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc92.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc92,cccccccccc92.png,59672,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc92.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc93.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc93,cccccccccc93.png,59174,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc93.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc94.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc94,cccccccccc94.png,59434,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc94.png,0
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc95.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",cccccccccc95,cccccccccc95.png,58079,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\cccccccccc95.png,0
